title,artist,beat_count,bpm,key,key_scale,average_loudness,length,energy,speechiness,acousticness,instrumentalness,liveness,danceability,loudness,valence,time_signature,timbre,tonal_atonal,voice_instrumental,mood_sad,mood_relaxed,mood_party,mood_happy,mood_electronic,mood_aggressive,mood_acoustic
It's Just Your Way of Lovin',The Smoke,359,146.565475464,F#,major,0.907657921314,147.774688721,0.805,0.031,0.0195,2.14e-06,0.034,0.56,-8.092,0.553,-8.092,bright,atonal,voice,not_sad,not_relaxed,party,happy,not_electronic,not_aggressive,not_acoustic
Silver Lining,Nils Lofgren,449,94.8845672607,B,minor,0.756209611893,284.081634521,0.377,0.0257,0.386,0.00881,0.0404,0.552,-15.219,0.52,-15.219,dark,tonal,voice,not_sad,not_relaxed,not_party,happy,not_electronic,not_aggressive,not_acoustic
It Hurts,The Lotus Eaters,754,129.815292358,E,minor,0.821188986301,348.708557129,0.264,0.0423,0.749,0,0.0978,0.669,-8.743,0.293,-8.743,bright,tonal,instrumental,sad,relaxed,not_party,not_happy,electronic,not_aggressive,acoustic
I Need Lunch,Dead Boys,479,132.894348145,E,major,0.915550470352,221.078643799,0.845,0.0961,0.00415,0.000403,0.331,0.32,-10.768,0.528,-10.768,dark,atonal,voice,not_sad,relaxed,party,happy,not_electronic,aggressive,not_acoustic
Coming Back to You,Chris Norman,403,102.009498596,A,major,0.957216978073,233.626663208,0.865,0.0516,0.0555,0.00201,0.121,0.756,-8.516,0.836,-8.516,bright,tonal,voice,not_sad,relaxed,not_party,happy,electronic,not_aggressive,not_acoustic
Queen of the Masquerade,Crimson Glory,675,90.8562698364,D#,major,0.939624965191,378.799987793,0.943,0.156,0.000744,2.67e-05,0.157,0.244,-4.208,0.544,-4.208,dark,atonal,voice,not_sad,not_relaxed,party,not_happy,electronic,aggressive,not_acoustic
Falling Apart,Emile Haynie | Andrew Wyatt | Brian Wilson,519,107.485687256,A,major,0.885125517845,293.799194336,0.688,0.0461,0.417,0,0.0841,0.512,-5.662,0.24,-5.662,bright,tonal,voice,not_sad,relaxed,not_party,happy,not_electronic,not_aggressive,not_acoustic
The Morning of Our Lives (live),Jonathan Richman & The Modern Lovers,542,103.258430481,A,major,0.584575593472,314.09777832,0.292,0.0786,0.672,0.00138,0.714,0.602,-15.337,0.315,-15.337,bright,tonal,voice,sad,relaxed,not_party,not_happy,not_electronic,not_aggressive,acoustic
Strawberries Mean Love,Strawberry Alarm Clock,327,106.7448349,D,minor,0.899655520916,184.26776123,0.442,0.0282,0.927,0.0818,0.341,0.534,-14.844,0.607,-14.844,dark,atonal,voice,sad,relaxed,not_party,happy,not_electronic,not_aggressive,acoustic
There’s a Class for This,Cute Is What We Aim For,586,165.26651001,F,minor,0.917934417725,215.537399292,0.908,0.101,0.103,0,0.297,0.481,-4.619,0.474,-4.619,dark,atonal,instrumental,not_sad,relaxed,not_party,not_happy,electronic,not_aggressive,not_acoustic
Shield Your Eyes,Jawbreaker,624,172.265487671,A,minor,0.935946822166,221.152648926,0.934,0.043,4.92e-05,0.00101,0.105,0.335,-6.643,0.392,-6.643,dark,atonal,instrumental,not_sad,relaxed,not_party,not_happy,electronic,not_aggressive,not_acoustic
Do It Like a Dude (acoustic version),Jessie J,549,132.045761108,G#,minor,0.69172000885,258.899597168,0.274,0.058,0.789,0,0.12,0.607,-9.565,0.422,-9.565,bright,tonal,voice,sad,relaxed,not_party,not_happy,not_electronic,not_aggressive,acoustic
Don’t Give Up,Peter Gabriel | Tracy Chapman,1154,156.482894897,D#,major,0.926365613937,439.536315918,0.257,0.0528,0.832,0.000442,0.078,0.543,-15.568,0.363,-15.568,bright,atonal,voice,not_sad,not_relaxed,party,happy,electronic,not_aggressive,not_acoustic
She Says,Howie Day,416,97.905708313,C,major,0.895956218243,255.814239502,0.489,0.0314,0.484,7.03e-06,0.0993,0.438,-9.675,0.239,-9.675,bright,tonal,voice,not_sad,not_relaxed,party,not_happy,not_electronic,not_aggressive,not_acoustic
Sky High,Jigsaw,852,135.489944458,E,minor,0.89908438921,378.357543945,0.497,0.0275,0.00703,0,0.162,0.611,-11.138,0.603,-11.138,dark,atonal,instrumental,not_sad,relaxed,party,not_happy,electronic,not_aggressive,not_acoustic
Burning Down the House (live),WALK THE MOON,391,101.750328064,B,major,0.8971824646,231.493331909,0.788,0.0465,0.000672,0.000989,0.943,0.508,-4.875,0.188,-4.875,dark,atonal,voice,not_sad,not_relaxed,party,not_happy,not_electronic,aggressive,not_acoustic
Faith,Stevie Wonder | Ariana Grande,421,156.408859253,G#,major,0.895597934723,160.940414429,0.87,0.167,0.105,2.65e-06,0.0579,0.734,-4.16,0.944,-4.16,dark,tonal,instrumental,not_sad,not_relaxed,party,not_happy,not_electronic,not_aggressive,not_acoustic
The Weight,Jackie DeShannon,473,155.822555542,A#,major,0.896501064301,182.746673584,0.685,0.0443,0.45,2.64e-05,0.0718,0.595,-7.902,0.571,-7.902,bright,tonal,voice,sad,relaxed,not_party,happy,not_electronic,not_aggressive,acoustic
I Fought the Law,The Bobby Fuller Four,340,148.170776367,G,major,0.89966237545,137.874282837,0.804,0.0319,0.105,2.22e-06,0.047,0.593,-5.497,0.962,-5.497,bright,tonal,voice,not_sad,relaxed,not_party,happy,electronic,not_aggressive,not_acoustic
Vengeance Falls,Trivium,586,138.03805542,C#,minor,0.963881850243,253.653335571,0.99,0.225,3.02e-05,2.17e-05,0.0818,0.292,-1.782,0.204,-1.782,dark,atonal,voice,not_sad,not_relaxed,party,not_happy,electronic,aggressive,not_acoustic
Stood on Gold,Gorky’s Zygotic Mynci,349,119.735389709,F#,major,0.912297964096,174.236740112,0.361,0.0292,0.616,0.784,0.131,0.608,-10.701,0.669,-10.701,bright,atonal,voice,sad,relaxed,not_party,not_happy,not_electronic,not_aggressive,acoustic
Papa Was a Rolling Stone,Was (Not Was),771,115.142448425,C#,major,0.937031686306,402.938781738,0.835,0.0608,0.199,4.61e-05,0.0628,0.847,-9.385,0.735,-9.385,bright,atonal,voice,not_sad,not_relaxed,not_party,happy,electronic,aggressive,not_acoustic
Maybe I'm Amazed,Jem,439,132.065933228,D#,minor,0.626056730747,198.383987427,0.254,0.0314,0.778,3.52e-06,0.162,0.679,-10.387,0.18,-10.387,dark,atonal,instrumental,sad,relaxed,not_party,not_happy,not_electronic,not_aggressive,acoustic
Ole Mulholland,Frank Black,561,119.601165771,A,minor,0.829769790173,281.730621338,0.895,0.0324,0.00552,0.00061,0.0779,0.676,-6.487,0.474,-6.487,dark,atonal,instrumental,not_sad,not_relaxed,party,not_happy,not_electronic,aggressive,not_acoustic
Sixteen Ways,Green on Red,393,105.680236816,A,minor,0.955410182476,220.160003662,0.786,0.0343,0.000354,0.0672,0.0851,0.444,-5.986,0.524,-5.986,bright,tonal,voice,not_sad,not_relaxed,not_party,not_happy,not_electronic,aggressive,not_acoustic
What Does It Take,B.J. Thomas,374,120.14453125,C,major,0.82313644886,187.586669922,0.844,0.0299,0.133,0.0042,0.114,0.722,-5.2,0.794,-5.2,bright,tonal,instrumental,not_sad,relaxed,not_party,happy,electronic,not_aggressive,not_acoustic
Even Dogs in the Wild,The Associates,387,112.278244019,E,major,0.552949309349,208.631988525,0.579,0.0482,0.381,0.244,0.109,0.73,-7.404,0.641,-7.404,dark,atonal,voice,sad,relaxed,party,happy,not_electronic,not_aggressive,not_acoustic
Lay Down,Melanie,319,88.5799865723,A#,major,0.440868616104,220.003265381,0.866,0.0703,0.426,0.000445,0.0792,0.317,-4.896,0.603,-4.896,dark,atonal,instrumental,sad,relaxed,not_party,not_happy,electronic,not_aggressive,not_acoustic
First Regret / 3 Years Older,Steven Wilson,1610,145.062347412,D,major,0.206310018897,740.043151855,0.354,0.0334,0.0759,0.0535,0.349,0.482,-13.137,0.253,-13.137,bright,atonal,instrumental,not_sad,relaxed,not_party,not_happy,electronic,not_aggressive,not_acoustic
"Band Of Gold (Almighty 12"" Anthem Mix)",Freda Payne,825,126.928710938,F,major,0.907219171524,390.959991455,0.847,0.0392,0.00067,0.0237,0.194,0.74,-5.681,0.65,-5.681,bright,tonal,voice,not_sad,relaxed,not_party,happy,electronic,not_aggressive,not_acoustic
Big Car,Dana Gillespie,337,88.070602417,G,major,0.922457933426,216.111022949,0.681,0.0343,0.452,2.06e-05,0.0759,0.509,-4.403,0.868,-4.403,bright,tonal,voice,not_sad,not_relaxed,party,happy,not_electronic,not_aggressive,not_acoustic
Talkin’ Out the Side of Your Neck,Cameo,360,88.2516021729,D,major,0.819983661175,245.577148438,0.64,0.111,0.265,6.17e-05,0.196,0.696,-11.687,0.938,-11.687,bright,tonal,voice,not_sad,not_relaxed,party,happy,electronic,not_aggressive,not_acoustic
Mother We Just Can’t Get Enough,New Radicals,615,106.151977539,E,major,0.675577819347,346.066680908,0.93,0.0449,0.47,0.00012,0.203,0.636,-5.618,0.795,-5.618,bright,tonal,voice,not_sad,not_relaxed,not_party,happy,not_electronic,not_aggressive,not_acoustic
Going Down,Pink Fairies,836,147.647018433,D,major,0.880903720856,339.722442627,0.883,0.056,0.000436,0.329,0.272,0.265,-8.462,0.157,-8.462,bright,tonal,instrumental,not_sad,not_relaxed,not_party,happy,not_electronic,not_aggressive,not_acoustic
You'll Never Walk Alone,The Oak Ridge Boys,284,99.9340286255,C,major,0.624842524529,169.180587769,0.185,0.0279,0.952,0.000388,0.132,0.247,-11.768,0.187,-11.768,bright,atonal,voice,not_sad,relaxed,not_party,not_happy,not_electronic,not_aggressive,not_acoustic
Who Wants an Ugly Girl,Tom Tom Club,817,166.287994385,E,major,0.739028990269,294.112640381,0.673,0.126,0.0904,2.16e-05,0.202,0.804,-9.542,0.653,-9.542,bright,atonal,instrumental,not_sad,relaxed,not_party,happy,electronic,not_aggressive,not_acoustic
Zé do Caroço,Seu Jorge,877,113.925010681,D,minor,0.633102715015,473.913482666,0.231,0.0475,0.901,0,0.704,0.545,-12.97,0.384,-12.97,bright,atonal,instrumental,not_sad,relaxed,not_party,not_happy,electronic,not_aggressive,acoustic
Funny Thing,New Bohemians,397,118.4347229,C,major,0.936354458332,201.453338623,0.579,0.0317,0.592,0.153,0.101,0.589,-7.34,0.352,-7.34,dark,tonal,voice,sad,relaxed,not_party,happy,not_electronic,not_aggressive,acoustic
Wait in Line,James Bay,568,163.746398926,D,major,0.584555447102,238.68081665,0.298,0.0309,0.581,0,0.0974,0.519,-9.708,0.293,-9.708,bright,tonal,voice,sad,relaxed,not_party,not_happy,not_electronic,not_aggressive,acoustic
Forgotten Town,The Christians,722,139.370315552,G,major,0.955791652203,311.928161621,0.693,0.0288,0.102,1.54e-06,0.16,0.637,-11.458,0.856,-11.458,bright,tonal,instrumental,not_sad,not_relaxed,party,happy,electronic,not_aggressive,not_acoustic
A Field of Yellow Daisies,Charlie Rich,339,90.3666534424,F,major,0.65267521143,220.055511475,0.2,0.0268,0.891,0.000354,0.109,0.449,-15.71,0.2,-15.71,bright,tonal,voice,sad,relaxed,not_party,not_happy,not_electronic,not_aggressive,acoustic
Hunger Child Blues,Townes Van Zandt,328,102.09072876,F#,minor,0.835847556591,193.266662598,0.792,0.0407,0.00745,0.000115,0.0944,0.527,-6.832,0.527,-6.832,bright,tonal,voice,not_sad,not_relaxed,party,not_happy,not_electronic,not_aggressive,acoustic
Fuck Machine (LJU remix),Mindless Self Indulgence,380,150.974304199,C,major,0.953922390938,155.733337402,0.982,0.12,0.00409,0,0.404,0.526,-3.343,0.614,-3.343,dark,atonal,instrumental,not_sad,relaxed,not_party,happy,electronic,not_aggressive,not_acoustic
From Trondheim,Henry Cow,1691,129.448776245,E,major,0.45485907793,788.009765625,0.772,0.257,0.823,0.927,0.249,0.127,-12.133,0.0372,-12.133,dark,atonal,instrumental,not_sad,relaxed,not_party,not_happy,electronic,not_aggressive,acoustic
Say Goodbye,Norah Jones,295,88.9418029785,F,major,0.950289130211,200.280822754,0.526,0.0325,0.153,0.0572,0.104,0.769,-8.759,0.641,-8.759,bright,atonal,instrumental,sad,relaxed,not_party,not_happy,not_electronic,not_aggressive,acoustic
A Fallen Tear,The Marcels,243,92.1028137207,F#,major,0.598425507545,159.216323853,0.283,0.0312,0.927,0,0.316,0.364,-12.947,0.416,-12.947,bright,tonal,voice,sad,relaxed,not_party,happy,not_electronic,not_aggressive,acoustic
Nobody’s Hero,Die Toten Hosen | Jake Burns,404,102.461982727,D,major,0.962644100189,237.479187012,0.987,0.0919,6.63e-05,1.6e-06,0.441,0.473,-3.378,0.482,-3.378,bright,tonal,voice,not_sad,not_relaxed,party,happy,not_electronic,aggressive,not_acoustic
The Fault of the Flesh,Nevermore,723,148.027206421,D#,minor,0.966343700886,294.506652832,0.956,0.0426,1.56e-06,0.188,0.115,0.435,-4.232,0.481,-4.232,dark,atonal,voice,not_sad,not_relaxed,party,not_happy,electronic,aggressive,not_acoustic
If I Didn't Have a Dime,Gene Pitney,267,107.692741394,A,major,0.779218375683,149.629394531,0.344,0.0458,0.814,0,0.141,0.7,-13.3,0.704,-13.3,bright,tonal,voice,sad,relaxed,not_party,not_happy,not_electronic,not_aggressive,acoustic
Running With the Wolves,Cloud Cult,385,102.695426941,D,major,0.484971195459,199.836730957,0.81,0.0501,0.0501,0.00428,0.194,0.356,-6.989,0.475,-6.989,bright,tonal,voice,sad,relaxed,not_party,happy,not_electronic,not_aggressive,acoustic
Losing My Grip,Samson,441,121.300178528,B,major,0.967033803463,219.088973999,0.784,0.0392,0.000283,0.0961,0.511,0.392,-7.057,0.405,-7.057,dark,atonal,voice,not_sad,not_relaxed,party,happy,electronic,aggressive,not_acoustic
Stand and Deliver,Mr. Mister,727,132.005615234,E,major,0.822589635849,334.785308838,0.506,0.0376,0.00724,0.000417,0.21,0.704,-11.915,0.848,-11.915,bright,atonal,voice,not_sad,relaxed,not_party,happy,electronic,not_aggressive,not_acoustic
Gin House Blues,Andy Fairweather Low | Eric Clapton,620,102.033538818,E,major,0.900516033173,360.724884033,0.312,0.038,0.801,0.0726,0.107,0.512,-9.318,0.283,-9.318,dark,atonal,voice,not_sad,relaxed,not_party,happy,not_electronic,not_aggressive,not_acoustic
Train on a Track (Rob Fusari remix),Kelly Rowland,460,142.007293701,F,major,0.867070913315,200.73651123,0.718,0.081,0.052,0,0.0404,0.396,-7.618,0.454,-7.618,bright,tonal,instrumental,not_sad,relaxed,not_party,not_happy,electronic,not_aggressive,not_acoustic
Singing the Blues,Tommy Steele,344,143.413604736,F,major,0.886872887611,144.479995728,0.503,0.0868,0.42,0,0.0679,0.698,-8.588,0.69,-8.588,bright,atonal,voice,sad,relaxed,not_party,happy,not_electronic,not_aggressive,acoustic
Bad Blood,Blood on the Dance Floor,380,84.8425140381,F,major,0.843145787716,199.888977051,0.922,0.0869,0.192,0,0.0517,0.85,-6.902,0.813,-6.902,dark,tonal,voice,not_sad,not_relaxed,party,not_happy,electronic,not_aggressive,not_acoustic
Break the Silence,Climie Fisher,438,101.998451233,A#,major,0.598803818226,258.168151855,0.73,0.0304,0.0949,5.88e-06,0.12,0.56,-13.669,0.77,-13.669,bright,tonal,voice,not_sad,relaxed,not_party,happy,not_electronic,not_aggressive,not_acoustic
It Ain't Mine,Thee Headcoats,196,92.8127212524,D,minor,0.978060722351,127.386123657,0.934,0.0803,0.000862,7.74e-05,0.12,0.413,-8.233,0.761,-8.233,dark,tonal,voice,not_sad,not_relaxed,party,happy,not_electronic,aggressive,not_acoustic
I Could Sing Of Your Love Forever,Delirious?,341,94.261390686,F,major,0.641863584518,217.2081604,0.498,0.0313,0.537,0.000112,0.0759,0.384,-10.235,0.503,-10.235,bright,tonal,voice,not_sad,relaxed,not_party,happy,not_electronic,not_aggressive,acoustic
Worlds Apart,Cock Robin,639,105.027633667,A,minor,0.59668469429,364.90447998,0.686,0.0376,0.0575,0.0148,0.509,0.359,-7.108,0.161,-7.108,dark,tonal,instrumental,not_sad,relaxed,not_party,not_happy,electronic,not_aggressive,not_acoustic
Good Night,Reece Mastin,360,117.975791931,G,major,0.92503619194,183.800003052,0.877,0.034,0.00523,0,0.0409,0.679,-4.013,0.913,-4.013,bright,atonal,voice,not_sad,not_relaxed,party,happy,not_electronic,aggressive,not_acoustic
Life After Death,Ian Hunter,658,148.167663574,G#,major,0.943777501583,277.315917969,0.746,0.043,0.0341,2.29e-05,0.197,0.526,-8.777,0.46,-8.777,dark,tonal,instrumental,not_sad,relaxed,not_party,not_happy,not_electronic,not_aggressive,not_acoustic
Let It Be,Chrissie Hynde,537,146.180786133,C,major,0.700060844421,228.649795532,0.465,0.0325,0.582,0,0.109,0.481,-6.419,0.365,-6.419,bright,tonal,instrumental,sad,relaxed,not_party,not_happy,not_electronic,not_aggressive,not_acoustic
Corpus Christi Carol,Jeff Buckley,423,91.4329681396,F,major,0.379759520292,278.700408936,0.104,0.0382,0.993,0.00118,0.0762,0.323,-16.068,0.12,-16.068,bright,tonal,voice,sad,relaxed,not_party,not_happy,not_electronic,not_aggressive,acoustic
Sunrise & Goodbyes,The Babys,644,172.26524353,D,major,0.880296468735,225.750198364,0.819,0.0518,0.0624,4.87e-06,0.0641,0.48,-6.59,0.889,-6.59,bright,tonal,voice,not_sad,not_relaxed,not_party,not_happy,not_electronic,not_aggressive,not_acoustic
Keep On Movin’,Five,445,135.017532349,G,major,0.958957493305,198.217147827,0.853,0.034,0.0396,0,0.0664,0.742,-7.832,0.963,-7.832,bright,tonal,voice,not_sad,relaxed,not_party,happy,electronic,not_aggressive,not_acoustic
Lovely Day,Teen Idols,246,127.83190918,D,minor,0.980320572853,117.934150696,0.972,0.0554,0.0033,0,0.255,0.357,-3.585,0.961,-3.585,dark,tonal,voice,not_sad,not_relaxed,party,happy,not_electronic,aggressive,not_acoustic
Sugar Man,Rodriguez,378,98.8852462769,A,minor,0.809461116791,226.847351074,0.577,0.043,0.77,0,0.598,0.463,-6.542,0.43,-6.542,bright,tonal,voice,sad,not_relaxed,not_party,happy,not_electronic,not_aggressive,acoustic
Do You Know,Michelle Gayle,385,102.99810791,C,major,0.905347824097,218.200820923,0.563,0.0259,0.142,0.0249,0.103,0.613,-12.374,0.545,-12.374,bright,tonal,voice,sad,not_relaxed,party,not_happy,not_electronic,not_aggressive,not_acoustic
Social,Squirtgun,367,101.793548584,G,major,0.969785094261,215.09223938,0.963,0.0442,0.00328,0,0.123,0.527,-7.054,0.548,-7.054,bright,tonal,voice,not_sad,not_relaxed,not_party,happy,not_electronic,not_aggressive,not_acoustic
Suzie-Q,Dale Hawkins,327,143.733566284,A,minor,0.918223440647,136.777145386,0.685,0.0649,0.463,0.000279,0.313,0.473,-6.715,0.84,-6.715,bright,tonal,voice,not_sad,not_relaxed,party,not_happy,electronic,not_aggressive,not_acoustic
Shout,The Isley Brothers,603,137.058029175,F,major,0.941594004631,270.550201416,0.866,0.0933,0.753,0,0.876,0.489,-7.433,0.416,-7.433,bright,atonal,instrumental,not_sad,not_relaxed,not_party,happy,electronic,not_aggressive,not_acoustic
Silver Lining,Steve Poltz,546,128.63218689,D,major,0.909937858582,253.988571167,0.462,0.0314,0.209,2.88e-06,0.132,0.607,-10.388,0.288,-10.388,bright,atonal,voice,sad,relaxed,not_party,happy,not_electronic,not_aggressive,acoustic
Another Monday,The Snake Corps,586,135.507156372,D#,minor,0.741370201111,260.643981934,0.714,0.0378,0.00387,0.0132,0.401,0.517,-13.712,0.318,-13.712,bright,atonal,voice,not_sad,relaxed,party,not_happy,electronic,aggressive,not_acoustic
Civilization,Art Bears,391,95.6199493408,A#,minor,0.148782208562,211.723510742,0.26,0.0747,0.408,0.763,0.13,0.128,-23.853,0.0656,-23.853,dark,atonal,instrumental,sad,relaxed,not_party,not_happy,electronic,not_aggressive,not_acoustic
Western Union,The Five Americans,288,116.43006134,D,major,0.917120158672,150.543670654,0.845,0.0436,0.0556,0,0.0633,0.562,-7.233,0.831,-7.233,bright,tonal,voice,sad,relaxed,party,happy,not_electronic,not_aggressive,acoustic
In Need of a Friend,The Cowsills,303,105.210464478,D,major,0.473445475101,178.520812988,0.556,0.0294,0.674,0,0.194,0.395,-9.507,0.534,-9.507,bright,tonal,voice,sad,relaxed,not_party,happy,not_electronic,not_aggressive,acoustic
Dance,Petra,613,166.401824951,A#,major,0.833626151085,219.533065796,0.89,0.0293,0.0016,0.000282,0.092,0.619,-7.1,0.655,-7.1,bright,tonal,voice,not_sad,not_relaxed,party,happy,not_electronic,not_aggressive,not_acoustic
Thick as Thieves,Widowspeak,445,164.837051392,D,minor,0.804422140121,165.355102539,0.377,0.037,0.691,0.949,0.0906,0.143,-12.293,0.225,-12.293,bright,tonal,instrumental,sad,relaxed,not_party,not_happy,not_electronic,not_aggressive,acoustic
Big Funk,Cabaret Voltaire,1035,126.949279785,G,minor,0.719142913818,489.639190674,0.863,0.1,0.465,0.216,0.0757,0.76,-12.314,0.661,-12.314,dark,atonal,voice,not_sad,not_relaxed,party,not_happy,electronic,aggressive,not_acoustic
Wild and Wonderful,The Almighty,1050,147.990631104,G#,major,0.865025222301,454.133331299,0.74,0.0406,0.00485,0.00164,0.126,0.486,-8.02,0.286,-8.02,dark,atonal,instrumental,not_sad,relaxed,not_party,not_happy,electronic,aggressive,not_acoustic
Shut Up,The Coathangers,362,172.265945435,G#,minor,0.969300985336,130.194290161,0.797,0.0709,0.00311,0.0196,0.0907,0.528,-4.276,0.783,-4.276,dark,atonal,voice,not_sad,not_relaxed,party,happy,electronic,aggressive,not_acoustic
